Loan_ID,Customer_ID,Product_Type,Loan_Amount,Loan_Start_Date,Loan_End_Date,Interest_Rate,Customer_Age,Customer_Location,Loan_Status,Repayment_Frequency,Late_Payments,Credit_Score,Repayment_History
L006131,C20735,Loan,43615.12,2024-01-11 13:10:30,2031-01-09 13:10:30,5.57,52,Goa,Closed,Monthly,2,691,Excellent
L006132,C11322,Loan,644112.49,2017-05-19 13:10:30,2024-05-17 13:10:30,16.21,38,Karnataka,Defaulted,Quarterly,0,675,Poor
L006133,C17734,Gold Loan,488240.51,2020-02-27 13:10:30,2023-02-26 13:10:30,11.46,27,Delhi,Closed,Yearly,4,748,Excellent
L006134,C30389,Microlending Loan,302204.78,2024-07-29 13:10:30,2033-07-27 13:10:30,11.53,49,Karnataka,Closed,Monthly,5,706,Excellent
L006135,C35952,Mutual Fund,571836.53,2024-06-19 13:10:30,2031-06-18 13:10:30,13.63,51,Goa,Closed,Yearly,2,458,Excellent
L006136,C07054,Investment Insurance,757577.96,2021-03-30 13:10:30,2024-03-29 13:10:30,12.03,52,Maharashtra,Defaulted,Quarterly,1,399,Poor
L006137,C04246,Loan,393415.24,2019-08-01 13:10:30,2026-07-30 13:10:30,9.2,51,Delhi,Active,Monthly,4,671,Good
L006138,C39061,Investment Insurance,403491.23,2023-08-23 13:10:30,2028-08-21 13:10:30,5.81,68,Maharashtra,Closed,Quarterly,3,581,Excellent
L006139,C37729,Loan,391697.61,2024-06-24 13:10:30,2033-06-22 13:10:30,9.16,26,Goa,Active,Monthly,3,778,Good
L006140,C25854,Mutual Fund,408606.47,2024-02-29 13:10:30,2034-02-26 13:10:30,12.12,39,Delhi,Closed,Monthly,2,549,Excellent
L006141,C48025,Loan,634240.87,2022-03-08 13:10:30,2025-03-07 13:10:30,8.7,69,Maharashtra,Closed,Yearly,4,542,Excellent
L006142,C14789,Gold Loan,-11517.31,2017-11-19 13:10:30,2021-11-18 13:10:30,10.6,53,Karnataka,Defaulted,Quarterly,3,822,Poor
L006143,C22113,Investment Insurance,202275.33,2023-02-15 13:10:30,2031-02-13 13:10:30,5.9,34,Karnataka,Defaulted,Monthly,2,474,Poor
L006144,C41856,Gold Loan,380280.34,2020-05-14 13:10:30,2029-05-12 13:10:30,9.33,31,Delhi,Active,Monthly,2,549,Good
L006145,C27918,Loan,746450.87,2018-10-22 13:10:30,2024-10-20 13:10:30,9.77,34,Goa,Defaulted,Quarterly,0,537,Poor
L006146,C29634,Investment Insurance,638831.17,2015-02-19 13:10:30,2019-02-18 13:10:30,5.28,41,Goa,Active,Monthly,3,651,Good
L006147,C49682,Investment Insurance,513631.75,2017-08-14 13:10:30,2022-08-13 13:10:30,5.37,31,Karnataka,Active,Monthly,4,517,Good
L006148,C34155,Gold Loan,477351.03,2018-04-19 13:10:30,2025-04-17 13:10:30,9.85,35,Delhi,Defaulted,Yearly,4,512,Poor
L006149,C42839,Mutual Fund,521434.17,2020-09-20 13:10:30,2024-09-19 13:10:30,11.39,39,Karnataka,Active,Monthly,0,622,Good
L006150,C15397,Mutual Fund,99123.11,2023-12-06 13:10:30,2033-12-03 13:10:30,10.05,39,Maharashtra,Defaulted,Monthly,5,643,Poor
L006151,C35731,Microlending Loan,454103.78,2019-08-02 13:10:30,2024-07-31 13:10:30,9.91,56,Maharashtra,Active,Quarterly,1,660,Good
L006152,C20332,Mutual Fund,577230.21,2018-01-12 13:10:30,2028-01-10 13:10:30,13.81,17,Goa,Active,Yearly,1,569,Good
L006153,C46014,Mutual Fund,501146.86,2023-06-12 13:10:30,2030-06-10 13:10:30,14.51,50,Karnataka,Active,Yearly,0,613,Good
L006154,C17286,Mutual Fund,602513.92,2022-06-26 13:10:30,2027-06-25 13:10:30,8.18,9,Maharashtra,Active,Monthly,4,527,Good
L006155,C49825,Gold Loan,647147.44,2021-09-17 13:10:30,2031-09-15 13:10:30,8.61,48,Goa,Active,Quarterly,2,444,Good
L006156,C14634,Loan,92823.09,2024-02-06 13:10:30,2028-02-05 13:10:30,4.92,66,Karnataka,Closed,Yearly,2,516,Excellent
L006157,C13400,Investment Insurance,-178983.27,2020-09-28 13:10:30,2026-09-27 13:10:30,8.49,45,Karnataka,Closed,Quarterly,1,556,Excellent
L006158,C41589,Mutual Fund,583388.62,2019-03-31 13:10:30,2028-03-28 13:10:30,10.52,48,Karnataka,Active,Quarterly,0,739,Good
L006159,C45230,Investment Insurance,324304.05,2022-11-02 13:10:30,2029-10-31 13:10:30,14.52,20,Karnataka,Active,Monthly,5,647,Good
L006160,C45850,Mutual Fund,781722.91,2015-05-24 13:10:30,2019-05-23 13:10:30,5.51,16,Maharashtra,Active,Monthly,4,710,Good
L006161,C48946,Loan,686546.48,2023-05-04 13:10:30,2030-05-02 13:10:30,11.86,64,Delhi,Closed,Yearly,1,563,Excellent
L006162,C01045,Mutual Fund,817037.91,2019-05-21 13:10:30,2028-05-18 13:10:30,11.04,31,Karnataka,Defaulted,Monthly,4,498,Poor
L006163,C34199,Microlending Loan,320222.11,2022-04-06 13:10:30,2027-04-05 13:10:30,6.98,28,Maharashtra,Defaulted,Quarterly,2,702,Poor
L006164,C30640,Gold Loan,471707.38,2017-11-01 13:10:30,2020-10-31 13:10:30,11.96,24,Goa,Active,Monthly,5,639,Good
L006165,C44623,Microlending Loan,584677.03,2017-08-10 13:10:30,2024-08-08 13:10:30,14.06,65,Delhi,Defaulted,Quarterly,5,454,Poor
L006166,C13283,Investment Insurance,450722.53,2022-05-13 13:10:30,2030-05-11 13:10:30,4.13,59,Karnataka,Defaulted,Yearly,4,696,Poor
L006167,C42969,Loan,750237.66,2021-03-19 13:10:30,2031-03-17 13:10:30,10.89,34,Karnataka,Closed,Quarterly,3,553,Excellent
L006168,C32619,Mutual Fund,646643.79,2023-03-06 13:10:30,2030-03-04 13:10:30,7.07,6,Delhi,Defaulted,Quarterly,1,577,Poor
L006169,C06848,Microlending Loan,979089.61,2018-01-24 13:10:30,2028-01-22 13:10:30,6.73,37,Maharashtra,Closed,Quarterly,3,472,Excellent
L006170,C34220,Mutual Fund,331311.62,2019-11-10 13:10:30,2027-11-08 13:10:30,14.08,49,Goa,Closed,Monthly,1,721,Excellent
L006171,C06371,Mutual Fund,352074.9,2022-01-31 13:10:30,2026-01-30 13:10:30,10.38,51,Delhi,Closed,Monthly,5,647,Excellent
L006172,C41624,Investment Insurance,229048.96,2023-06-01 13:10:30,2028-05-30 13:10:30,3.48,32,Goa,Active,Quarterly,0,533,Good
L006173,C21282,Gold Loan,657882.61,2017-08-18 13:10:30,2021-08-17 13:10:30,10.62,39,Delhi,Closed,Monthly,1,609,Excellent
L006174,C25557,Microlending Loan,961581.69,2017-03-19 13:10:30,2022-03-18 13:10:30,13.6,39,Goa,Closed,Monthly,4,516,Excellent
L006175,C13023,Microlending Loan,435883.81,2015-10-30 13:10:30,2024-10-27 13:10:30,10.77,32,Delhi,Active,Monthly,2,472,Good
L006176,C20440,Loan,429337.25,2019-05-20 13:10:30,2025-05-18 13:10:30,10.32,61,Goa,Closed,Quarterly,0,552,Excellent
L006177,C23489,Mutual Fund,596503.62,2018-11-24 13:10:30,2024-11-22 13:10:30,11.69,21,Goa,Closed,Quarterly,1,776,Excellent
L006178,C38740,Gold Loan,518072.88,2016-11-03 13:10:30,2024-11-01 13:10:30,7.95,9,Karnataka,Defaulted,Monthly,4,672,Poor
L006179,C15576,Microlending Loan,776258.01,2018-10-06 13:10:30,2025-10-04 13:10:30,12.1,31,Karnataka,Defaulted,Monthly,4,532,Poor
L006180,C45700,Investment Insurance,660837.32,2023-04-25 13:10:30,2033-04-22 13:10:30,8.75,44,Maharashtra,Closed,Quarterly,1,639,Excellent
L006181,C05753,Mutual Fund,632501.73,2018-01-14 13:10:30,2028-01-12 13:10:30,10.05,56,Karnataka,Closed,Yearly,4,552,Excellent
L006182,C48033,Investment Insurance,672493.59,2023-03-12 13:10:30,2032-03-09 13:10:30,7.1,59,Goa,Closed,Monthly,0,477,Excellent
L006183,C39790,Microlending Loan,547753.21,2024-04-13 13:10:30,2027-04-13 13:10:30,6.34,42,Maharashtra,Defaulted,Quarterly,5,627,Poor
L006184,C31700,Investment Insurance,742160.76,2021-01-05 13:10:30,2030-01-03 13:10:30,8.48,34,Delhi,Active,Monthly,0,547,Good
L006185,C21225,Gold Loan,345945.47,2018-12-06 13:10:30,2028-12-03 13:10:30,8.88,53,Goa,Active,Quarterly,5,825,Good
L006186,C03171,Mutual Fund,986222.42,2019-01-28 13:10:30,2027-01-26 13:10:30,7.44,48,Delhi,Closed,Yearly,4,516,Excellent
L006187,C19122,Gold Loan,507691.86,2015-11-23 13:10:30,2023-11-21 13:10:30,12.61,37,Maharashtra,Defaulted,Yearly,0,557,Poor
L006188,C22040,Loan,425779.99,2019-06-21 13:10:30,2028-06-18 13:10:30,11.35,32,Maharashtra,Closed,Monthly,1,692,Excellent
L006189,C39931,Microlending Loan,192087.09,2022-10-25 13:10:30,2029-10-23 13:10:30,12.43,44,Goa,Active,Yearly,5,534,Good
L006190,C08311,Microlending Loan,967279.83,2020-04-01 13:10:30,2028-03-30 13:10:30,9.73,70,Delhi,Defaulted,Quarterly,5,496,Poor
L006191,C07294,Microlending Loan,407746.25,2015-11-30 13:10:30,2023-11-28 13:10:30,9.16,44,Delhi,Active,Monthly,1,685,Good
L006192,C22807,Investment Insurance,566345.47,2017-12-01 13:10:30,2027-11-29 13:10:30,8.08,35,Maharashtra,Closed,Yearly,3,436,Excellent
L006193,C14242,Gold Loan,576114.91,2019-07-05 13:10:30,2026-07-03 13:10:30,14.16,28,Karnataka,Defaulted,Monthly,5,558,Poor
L006194,C16966,Loan,604687.84,2015-07-07 13:10:30,2025-07-04 13:10:30,13.16,27,Maharashtra,Active,Yearly,2,533,Good
L006195,C05214,Mutual Fund,433309.56,2020-08-22 13:10:30,2029-08-20 13:10:30,8.65,34,Karnataka,Closed,Yearly,4,556,Excellent
L006196,C48504,Loan,494171.56,2023-06-08 13:10:30,2028-06-06 13:10:30,9.27,55,Goa,Closed,Monthly,4,709,Excellent
L006197,C32785,Mutual Fund,711365.11,2024-03-01 13:10:30,2034-02-27 13:10:30,8.4,55,Delhi,Defaulted,Quarterly,2,481,Poor
L006198,C36888,Investment Insurance,179088.4,2016-09-12 13:10:30,2023-09-11 13:10:30,13.85,40,Maharashtra,Active,Yearly,2,579,Good
L006199,C36664,Mutual Fund,769112.34,2018-10-16 13:10:30,2027-10-14 13:10:30,16.25,26,Delhi,Defaulted,Yearly,3,604,Poor
L006200,C46016,Microlending Loan,386455.78,2023-03-02 13:10:30,2031-02-28 13:10:30,5.75,58,Karnataka,Closed,Quarterly,3,747,Excellent
L006201,C33522,Mutual Fund,209657.7,2022-02-04 13:10:30,2028-02-03 13:10:30,10.11,39,Karnataka,Active,Yearly,5,652,Good
L006202,C43177,Microlending Loan,649969.58,2020-11-16 13:10:30,2023-11-16 13:10:30,10.69,40,Karnataka,Active,Monthly,4,596,Good
L006203,C08804,Mutual Fund,479897.52,2022-04-25 13:10:30,2025-04-24 13:10:30,13.32,30,Karnataka,Defaulted,Yearly,1,603,Poor
L006204,C02755,Loan,328297.79,2017-08-13 13:10:30,2025-08-11 13:10:30,9.98,30,Delhi,Closed,Monthly,3,462,Excellent
L006205,C21800,Investment Insurance,492663.72,2021-03-16 13:10:30,2028-03-14 13:10:30,10.38,71,Karnataka,Closed,Monthly,5,538,Excellent
L006206,C30796,Investment Insurance,528473.59,2018-11-04 13:10:30,2023-11-03 13:10:30,11.43,54,Delhi,Active,Quarterly,2,376,Good
L006207,C31139,Mutual Fund,608807.06,2015-03-26 13:10:30,2019-03-25 13:10:30,10.2,37,Karnataka,Defaulted,Quarterly,1,736,Poor
L006208,C23116,Microlending Loan,732879.07,2020-12-07 13:10:30,2030-12-05 13:10:30,9.95,28,Delhi,Active,Monthly,0,600,Good
L006209,C03631,Loan,524645.57,2021-11-22 13:10:30,2028-11-20 13:10:30,6.06,23,Delhi,Active,Quarterly,4,631,Good
L006210,C29923,Mutual Fund,276452.79,2021-09-03 13:10:30,2030-09-01 13:10:30,13.65,46,Karnataka,Active,Yearly,1,505,Good
L006211,C24549,Mutual Fund,147072.33,2018-04-28 13:10:30,2023-04-27 13:10:30,11.72,50,Delhi,Defaulted,Monthly,2,518,Poor
L006212,C17286,Loan,321469.44,2023-03-10 13:10:30,2028-03-08 13:10:30,7.31,11,Goa,Active,Monthly,3,427,Good
L006213,C27785,Microlending Loan,304486.78,2021-11-13 13:10:30,2030-11-11 13:10:30,7.07,39,Maharashtra,Defaulted,Monthly,2,624,Poor
L006214,C31975,Loan,390275.66,2022-10-11 13:10:30,2029-10-09 13:10:30,6.78,35,Karnataka,Closed,Yearly,1,695,Excellent
L006215,C23485,Mutual Fund,616795.41,2022-07-15 13:10:30,2030-07-13 13:10:30,4.57,55,Karnataka,Active,Quarterly,3,450,Good
L006216,C22800,Gold Loan,492596.36,2015-07-30 13:10:30,2024-07-27 13:10:30,12.44,28,Maharashtra,Closed,Monthly,4,545,Excellent
L006217,C08493,Microlending Loan,561830.66,2023-04-23 13:10:30,2027-04-22 13:10:30,13,41,Karnataka,Active,Quarterly,0,756,Good
L006218,C27736,Mutual Fund,537416.05,2019-04-21 13:10:30,2028-04-18 13:10:30,7.14,50,Delhi,Defaulted,Yearly,0,635,Poor
L006219,C30548,Mutual Fund,644322.51,2020-01-06 13:10:30,2030-01-03 13:10:30,9.1,25,Maharashtra,Active,Yearly,1,655,Good
L006220,C04450,Investment Insurance,449498.8,2017-06-23 13:10:30,2025-06-21 13:10:30,10.83,66,Maharashtra,Defaulted,Quarterly,1,668,Poor
L006221,C15082,Loan,555307.03,2020-08-03 13:10:30,2023-08-03 13:10:30,10.18,37,Maharashtra,Closed,Monthly,0,725,Excellent
L006222,C28442,Gold Loan,388108.81,2021-07-09 13:10:30,2028-07-07 13:10:30,6.88,42,Delhi,Active,Monthly,4,609,Good
L006223,C27583,Mutual Fund,903026.86,2015-11-13 13:10:30,2018-11-12 13:10:30,9.75,25,Goa,Closed,Quarterly,5,568,Excellent
L006224,C06799,Mutual Fund,610062.86,2017-04-28 13:10:30,2026-04-26 13:10:30,13.15,41,Karnataka,Closed,Monthly,3,700,Excellent
L006225,C25661,Mutual Fund,552849,2023-10-28 13:10:30,2026-10-27 13:10:30,11.23,40,Maharashtra,Closed,Monthly,2,601,Excellent
L006226,C11199,Mutual Fund,600410.03,2019-11-20 13:10:30,2026-11-18 13:10:30,11.33,29,Karnataka,Active,Monthly,2,637,Good
L006227,C02863,Loan,316298.38,2017-04-02 13:10:30,2027-03-31 13:10:30,13.9,39,Goa,Defaulted,Monthly,1,626,Poor
L006228,C01655,Gold Loan,490045.79,2018-08-25 13:10:30,2021-08-24 13:10:30,9.7,44,Delhi,Active,Quarterly,5,642,Good
L006229,C03847,Investment Insurance,293461.68,2023-08-04 13:10:30,2028-08-02 13:10:30,12.45,51,Goa,Closed,Yearly,4,546,Excellent
L006230,C09974,Loan,451453.76,2019-01-03 13:10:30,2028-12-31 13:10:30,7.17,51,Delhi,Defaulted,Yearly,3,608,Poor
L006231,C33156,Investment Insurance,866276.85,2019-03-16 13:10:30,2022-03-15 13:10:30,10.29,57,Maharashtra,Active,Monthly,0,600,Good
L006232,C06170,Microlending Loan,747142.15,2018-07-18 13:10:30,2021-07-17 13:10:30,5.74,33,Goa,Closed,Monthly,0,634,Excellent
L006233,C05467,Investment Insurance,150119.97,2019-11-25 13:10:30,2028-11-22 13:10:30,12.46,33,Delhi,Defaulted,Quarterly,4,729,Poor
L006234,C47369,Loan,417475.56,2016-02-16 13:10:30,2023-02-14 13:10:30,13.61,43,Karnataka,Closed,Monthly,5,647,Excellent
L006235,C24954,Microlending Loan,439203.43,2019-08-18 13:10:30,2026-08-16 13:10:30,8.07,40,Maharashtra,Active,Quarterly,1,681,Good
L006236,C49044,Gold Loan,797358.7,2024-10-20 13:10:30,2029-10-19 13:10:30,14.83,35,Delhi,Active,Yearly,1,599,Good
L006237,C31651,Mutual Fund,571692.26,2021-07-14 13:10:30,2031-07-12 13:10:30,8.89,72,Goa,Closed,Quarterly,2,527,Excellent
L006238,C25186,Gold Loan,496647.35,2022-01-05 13:10:30,2028-01-04 13:10:30,5.79,58,Delhi,Active,Monthly,0,500,Good
L006239,C09736,Microlending Loan,362255.17,2021-06-09 13:10:30,2025-06-08 13:10:30,11.79,47,Karnataka,Closed,Quarterly,4,683,Excellent
L006240,C37676,Mutual Fund,640057.48,2017-11-28 13:10:30,2022-11-27 13:10:30,9.71,50,Karnataka,Active,Monthly,2,548,Good
L006241,C12988,Investment Insurance,562168.14,2018-04-12 13:10:30,2028-04-09 13:10:30,7.16,45,Karnataka,Defaulted,Yearly,2,619,Poor
L006242,C04553,Mutual Fund,603079.35,2024-05-18 13:10:30,2030-05-17 13:10:30,6.49,32,Karnataka,Closed,Yearly,5,520,Excellent
L006243,C12620,Gold Loan,493685.45,2024-03-27 13:10:30,2029-03-26 13:10:30,8.47,51,Maharashtra,Closed,Monthly,4,731,Excellent
L006244,C35094,Gold Loan,654062.35,2017-01-02 13:10:30,2020-01-02 13:10:30,14.81,15,Delhi,Closed,Yearly,1,522,Excellent
L006245,C22935,Gold Loan,515847.34,2021-04-21 13:10:30,2024-04-20 13:10:30,14.07,57,Delhi,Active,Quarterly,0,683,Good
L006246,C41259,Investment Insurance,76613.98,2017-02-25 13:10:30,2025-02-23 13:10:30,5.89,22,Goa,Active,Yearly,5,568,Good
L006247,C26376,Investment Insurance,367919.57,2016-03-06 13:10:30,2019-03-06 13:10:30,9.6,47,Goa,Defaulted,Yearly,1,632,Poor
L006248,C24737,Gold Loan,491086.64,2021-05-18 13:10:30,2029-05-16 13:10:30,5.03,36,Goa,Closed,Yearly,3,535,Excellent
L006249,C49389,Loan,527009.21,2024-12-07 13:10:30,2033-12-05 13:10:30,8.17,39,Delhi,Closed,Quarterly,5,623,Excellent
L006250,C07985,Gold Loan,652552.32,2015-08-05 13:10:30,2023-08-03 13:10:30,14.43,39,Goa,Closed,Yearly,2,372,Excellent
L006251,C08424,Gold Loan,219943.92,2017-12-27 13:10:30,2024-12-25 13:10:30,11.81,45,Goa,Active,Yearly,3,556,Good
L006252,C16357,Loan,615021.79,2019-02-03 13:10:30,2026-02-01 13:10:30,8.56,32,Delhi,Active,Yearly,2,763,Good
L006253,C32228,Investment Insurance,601951.95,2022-09-11 13:10:30,2030-09-09 13:10:30,11.4,24,Karnataka,Defaulted,Monthly,0,503,Poor
L006254,C24711,Investment Insurance,174896.4,2018-02-15 13:10:30,2028-02-13 13:10:30,10.2,74,Karnataka,Closed,Yearly,0,482,Excellent
L006255,C28224,Gold Loan,361410.7,2022-05-27 13:10:30,2025-05-26 13:10:30,10.94,21,Goa,Active,Monthly,1,653,Good
L006256,C00873,Loan,379455.37,2020-09-27 13:10:30,2029-09-25 13:10:30,7.8,78,Delhi,Defaulted,Quarterly,1,687,Poor
L006257,C43351,Loan,712903.93,2023-08-11 13:10:30,2030-08-09 13:10:30,11.2,30,Karnataka,Defaulted,Quarterly,4,537,Poor
L006258,C28030,Gold Loan,718098,2021-10-12 13:10:30,2025-10-11 13:10:30,9.21,48,Goa,Active,Yearly,5,683,Good
L006259,C19887,Investment Insurance,685165.38,2016-05-31 13:10:30,2022-05-30 13:10:30,16.14,24,Maharashtra,Closed,Monthly,3,534,Excellent
L006260,C06237,Loan,319725.99,2017-05-21 13:10:30,2024-05-19 13:10:30,13.14,23,Delhi,Closed,Yearly,5,708,Excellent
L006261,C39225,Mutual Fund,36800.49,2021-02-10 13:10:30,2025-02-09 13:10:30,7.87,44,Maharashtra,Active,Monthly,0,452,Good
L006262,C04967,Microlending Loan,904413.2,2023-08-01 13:10:30,2031-07-30 13:10:30,12.88,50,Karnataka,Defaulted,Quarterly,4,583,Poor
L006263,C10435,Gold Loan,821406.2,2020-01-18 13:10:30,2028-01-16 13:10:30,11.32,44,Maharashtra,Closed,Yearly,0,613,Excellent
L006264,C04970,Loan,501041.04,2020-06-18 13:10:30,2027-06-17 13:10:30,9.39,23,Karnataka,Active,Monthly,0,594,Good
L006265,C28759,Loan,65492.7,2024-05-25 13:10:30,2028-05-24 13:10:30,6.82,31,Goa,Defaulted,Yearly,0,694,Poor
L006266,C18938,Loan,266394.67,2023-07-31 13:10:30,2029-07-29 13:10:30,9.87,48,Delhi,Defaulted,Monthly,3,635,Poor
L006267,C44762,Microlending Loan,603967.78,2017-09-04 13:10:30,2025-09-02 13:10:30,12.43,42,Goa,Active,Quarterly,2,485,Good
L006268,C07195,Gold Loan,472315.63,2020-03-15 13:10:30,2025-03-14 13:10:30,13.02,44,Delhi,Active,Yearly,5,758,Good
L006269,C03553,Microlending Loan,788320.3,2018-03-02 13:10:30,2022-03-01 13:10:30,9.56,39,Goa,Active,Yearly,1,598,Good
L006270,C40064,Mutual Fund,400663.12,2024-09-15 13:10:30,2030-09-14 13:10:30,14.91,17,Karnataka,Active,Yearly,5,611,Good
L006271,C08216,Mutual Fund,408513.46,2024-06-21 13:10:30,2033-06-19 13:10:30,5.71,34,Delhi,Defaulted,Yearly,3,622,Poor
L006272,C44491,Investment Insurance,833670.43,2018-11-19 13:10:30,2026-11-17 13:10:30,11.76,42,Delhi,Defaulted,Yearly,1,739,Poor
L006273,C11420,Microlending Loan,4757.64,2021-04-23 13:10:30,2024-04-22 13:10:30,8.27,35,Maharashtra,Active,Monthly,0,491,Good
L006274,C33195,Loan,559578.34,2016-11-04 13:10:30,2019-11-04 13:10:30,15.45,31,Goa,Defaulted,Quarterly,1,443,Poor
L006275,C29061,Loan,840532.66,2024-08-13 13:10:30,2032-08-11 13:10:30,9.15,24,Goa,Active,Monthly,4,567,Good
L006276,C02419,Gold Loan,725549.55,2024-12-12 13:10:30,2028-12-11 13:10:30,7.91,46,Delhi,Closed,Yearly,2,594,Excellent
L006277,C17398,Loan,641884.99,2016-03-28 13:10:30,2020-03-27 13:10:30,16.7,32,Delhi,Closed,Yearly,3,701,Excellent
L006278,C19300,Loan,238258.27,2020-10-23 13:10:30,2027-10-22 13:10:30,8.91,58,Karnataka,Defaulted,Quarterly,4,530,Poor
L006279,C24788,Gold Loan,776268.72,2024-08-06 13:10:30,2028-08-05 13:10:30,6.97,20,Maharashtra,Active,Yearly,5,503,Good
L006280,C07183,Gold Loan,400124.99,2020-02-29 13:10:30,2030-02-26 13:10:30,12.15,54,Maharashtra,Closed,Monthly,4,655,Excellent
L006281,C13028,Loan,822121.46,2020-01-17 13:10:30,2027-01-15 13:10:30,5.43,65,Goa,Defaulted,Quarterly,0,477,Poor
L006282,C04832,Mutual Fund,513307.09,2023-01-12 13:10:30,2032-01-10 13:10:30,8.38,43,Maharashtra,Closed,Monthly,0,661,Excellent
L006283,C01055,Investment Insurance,570795.89,2021-01-12 13:10:30,2028-01-11 13:10:30,10.86,25,Delhi,Defaulted,Quarterly,1,607,Poor
L006284,C08093,Investment Insurance,526865.29,2016-10-05 13:10:30,2026-10-03 13:10:30,6.67,23,Karnataka,Closed,Quarterly,4,696,Excellent
L006285,C06083,Gold Loan,487672.61,2022-09-05 13:10:30,2032-09-02 13:10:30,9.88,61,Delhi,Active,Monthly,4,596,Good
L006286,C36717,Loan,327102.8,2022-01-09 13:10:30,2031-01-07 13:10:30,1.86,31,Maharashtra,Defaulted,Yearly,3,657,Poor
L006287,C33694,Loan,589589.59,2018-09-09 13:10:30,2022-09-08 13:10:30,7.01,37,Karnataka,Defaulted,Yearly,2,626,Poor
L006288,C29574,Mutual Fund,361569.64,2016-12-03 13:10:30,2024-12-01 13:10:30,3.39,42,Delhi,Defaulted,Monthly,4,483,Poor
L006289,C29707,Mutual Fund,490664.7,2023-01-25 13:10:30,2030-01-23 13:10:30,10.37,50,Maharashtra,Active,Monthly,5,505,Good
L006290,C48973,Mutual Fund,252977.39,2017-06-05 13:10:30,2022-06-04 13:10:30,12.27,23,Maharashtra,Defaulted,Quarterly,2,586,Poor
L006291,C21300,Gold Loan,654181.74,2021-05-03 13:10:30,2024-05-02 13:10:30,9.14,39,Maharashtra,Closed,Yearly,2,608,Excellent
L006292,C49893,Loan,545121.68,2022-05-24 13:10:30,2032-05-21 13:10:30,13.15,40,Delhi,Closed,Quarterly,0,573,Excellent
L006293,C45995,Gold Loan,278734.77,2019-10-15 13:10:30,2027-10-13 13:10:30,6.15,58,Karnataka,Closed,Quarterly,2,527,Excellent
L006294,C14981,Mutual Fund,105045.81,2023-09-16 13:10:30,2030-09-14 13:10:30,9.71,36,Karnataka,Defaulted,Yearly,0,632,Poor
L006295,C01924,Mutual Fund,606285.5,2017-07-05 13:10:30,2027-07-03 13:10:30,13.14,57,Goa,Active,Yearly,0,478,Good
L006296,C24277,Investment Insurance,487227.65,2014-12-28 13:10:30,2019-12-27 13:10:30,4.13,51,Delhi,Active,Quarterly,4,800,Good
L006297,C06901,Investment Insurance,224179.85,2018-03-16 13:10:30,2026-03-14 13:10:30,10.01,24,Goa,Closed,Yearly,0,450,Excellent
L006298,C16212,Microlending Loan,231786.33,2015-11-28 13:10:30,2019-11-27 13:10:30,9.34,23,Delhi,Active,Yearly,5,554,Good
L006299,C17926,Microlending Loan,846653.32,2017-11-14 13:10:30,2021-11-13 13:10:30,14.25,41,Delhi,Closed,Quarterly,4,822,Excellent
L006300,C20584,Microlending Loan,361506.34,2022-10-15 13:10:30,2032-10-12 13:10:30,12.13,40,Karnataka,Closed,Monthly,1,699,Excellent
L006301,C36936,Loan,354311.27,2021-12-07 13:10:30,2027-12-06 13:10:30,11.77,13,Karnataka,Defaulted,Monthly,4,786,Poor
L006302,C42624,Gold Loan,494272.51,2023-05-07 13:10:30,2026-05-06 13:10:30,5.76,30,Goa,Active,Quarterly,3,435,Good
L006303,C14746,Investment Insurance,254211.75,2019-03-28 13:10:30,2024-03-26 13:10:30,7.99,25,Goa,Defaulted,Monthly,0,665,Poor
L006304,C02454,Investment Insurance,443292.63,2018-06-16 13:10:30,2024-06-14 13:10:30,5.53,62,Goa,Defaulted,Monthly,5,663,Poor
L006305,C42641,Loan,418537.46,2015-01-18 13:10:30,2022-01-16 13:10:30,13.69,55,Karnataka,Active,Monthly,3,585,Good
L006306,C05075,Investment Insurance,257113.28,2024-04-05 13:10:30,2032-04-03 13:10:30,10.6,19,Delhi,Defaulted,Yearly,2,603,Poor
L006307,C12169,Gold Loan,490544.4,2015-05-03 13:10:30,2025-04-30 13:10:30,8.51,54,Delhi,Active,Quarterly,3,498,Good
L006308,C31275,Mutual Fund,324554.26,2021-12-15 13:10:30,2025-12-14 13:10:30,14.95,52,Goa,Closed,Quarterly,0,564,Excellent
L006309,C17892,Investment Insurance,231236.21,2023-05-08 13:10:30,2033-05-05 13:10:30,11.64,54,Goa,Defaulted,Yearly,2,441,Poor
